student_id,roll_number,cohort,academic_year,semester,checkpoint_week,department,batch,section,snapshot_type,current_gpa,current_cgpa,previous_gpa,previous_cgpa,gpa_change,internal_marks_average,midterm_marks_average,quiz_average,assignment_average,practical_marks_average,assessment_trend,assignment_completion_rate,current_attendance_percentage,attendance_last_30_days,attendance_trend,consecutive_absence_days,total_absent_days,recent_absence_rate,projected_final_attendance,current_backlog_count,previous_backlog_count,total_historical_backlogs,new_backlogs_last_semester,repeated_backlog_subject_count,backlog_growth_rate,assessment_participation_rate,recent_engagement_score,engagement_trend,fee_status,fee_arrears_amount,payment_delay_days,installment_pending,prolonged_absence_flag,prolonged_absence_days,academic_decline_flag,repeated_backlog_flag,engagement_decline_flag
S0045,23100045,2023,2022-23,2,6,DEPT_CSE,2023,B,historical,6.89,6.81,6.73,6.83,0.17,37.6,37.2,32.6,44.4,27.7,stable,0.64,83.9,86.8,improving,3,8,0.13,83.8,0,0,1,0,0,0.0,0.57,0.6,stable,paid,0,0,False,False,0,True,False,False
S0045,23100045,2023,2023-24,3,6,DEPT_CSE,2023,B,historical,6.61,6.51,6.39,6.43,0.22,47.3,37.1,50.4,57.1,38.6,stable,0.62,81.8,81.8,stable,2,13,0.18,82.3,0,0,1,0,0,0.0,0.58,0.62,stable,paid,0,0,False,False,0,False,False,False
S0045,23100045,2023,2024-25,4,6,DEPT_CSE,2023,B,historical,6.8,6.83,6.64,6.45,0.16,61.5,57.4,68.1,73.1,61.7,stable,0.67,85.4,86.2,stable,0,8,0.14,88.0,0,0,0,1,0,0.0,0.77,0.68,stable,paid,0,0,False,False,0,False,False,False
S0045,23100045,2023,2025-26,5,6,DEPT_CSE,2023,B,historical,6.76,6.54,6.78,6.55,-0.02,51.6,57.4,61.0,53.0,48.3,stable,0.66,88.4,87.9,stable,2,7,0.12,89.1,0,0,1,0,0,0.0,0.65,0.66,stable,paid,0,0,False,False,0,False,False,False
S0045,23100045,2023,2026-27,6,6,DEPT_CSE,2023,B,historical,6.4,6.22,5.83,6.05,0.57,49.5,59.5,46.7,53.2,45.9,improving,0.58,91.3,89.1,declining,1,5,0.11,92.3,0,0,1,0,0,0.0,0.58,0.64,stable,overdue,29172,23,True,False,0,False,False,False
S0045,23100045,2023,2026-27,7,6,DEPT_CSE,2023,B,current,6.99,6.7,6.94,7.03,0.05,50.9,49.6,46.3,49.8,48.0,stable,0.63,83.3,82.8,stable,1,12,0.17,81.5,0,0,0,0,0,0.0,0.66,0.63,stable,paid,0,0,False,False,0,False,False,False
S0046,23100046,2023,2021-22,1,6,DEPT_CSE,2023,B,historical,8.68,8.55,8.74,8.72,-0.06,66.7,65.4,65.8,78.3,88.1,stable,0.67,87.2,87.3,stable,3,10,0.13,88.6,1,0,2,0,0,1.0,0.61,0.64,stable,paid,0,0,False,False,0,False,False,False
S0046,23100046,2023,2022-23,2,6,DEPT_CSE,2023,B,historical,8.84,8.77,8.94,8.64,-0.11,70.4,64.1,70.1,76.1,71.2,stable,0.76,93.7,88.5,declining,3,4,0.11,90.7,0,1,3,0,0,-0.5,0.71,0.76,stable,paid,0,0,False,False,0,False,False,False
S0046,23100046,2023,2023-24,3,6,DEPT_CSE,2023,B,historical,8.83,9.09,9.57,9.67,-0.74,74.8,74.8,70.7,81.4,66.7,declining,0.69,93.7,92.6,declining,0,6,0.07,90.8,0,0,1,0,0,0.0,0.71,0.69,stable,paid,0,0,False,False,0,True,False,False
S0046,23100046,2023,2024-25,4,6,DEPT_CSE,2023,B,historical,8.7,8.58,9.04,9.18,-0.34,62.4,62.8,57.6,62.8,63.0,declining,0.61,89.6,87.8,declining,0,6,0.12,89.7,0,0,1,0,0,0.0,0.67,0.69,stable,paid,0,0,False,False,0,True,False,False
S0046,23100046,2023,2025-26,5,6,DEPT_CSE,2023,B,historical,9.19,8.82,8.72,8.75,0.47,70.5,66.0,71.4,73.2,77.7,improving,0.63,91.6,91.0,stable,0,4,0.09,88.4,0,0,1,0,0,0.0,0.63,0.64,stable,pending,2702,0,True,False,0,False,False,False
S0046,23100046,2023,2026-27,6,6,DEPT_CSE,2023,B,historical,8.54,8.53,8.66,9.19,-0.12,66.2,67.0,60.1,70.0,66.3,stable,0.71,88.6,85.5,declining,2,9,0.14,85.7,0,0,0,0,0,0.0,0.77,0.74,stable,paid,0,0,False,False,0,False,False,False
S0046,23100046,2023,2026-27,7,6,DEPT_CSE,2023,B,current,8.98,9.19,9.34,9.36,-0.36,72.9,77.7,75.2,75.0,73.8,declining,0.72,93.2,93.6,stable,2,6,0.06,95.7,0,0,0,0,0,0.0,0.66,0.69,stable,paid,0,0,False,False,0,True,False,False
S0047,23100047,2023,2021-22,1,6,DEPT_CSE,2023,B,historical,6.61,6.52,6.75,6.42,-0.14,53.6,67.7,47.8,54.3,55.5,stable,0.54,90.8,96.2,improving,2,8,0.04,90.8,1,0,1,0,0,1.0,0.48,0.55,stable,paid,0,0,False,False,0,False,False,False
S0047,23100047,2023,2022-23,2,6,DEPT_CSE,2023,B,historical,6.29,6.19,6.27,6.27,0.02,49.2,53.1,52.0,50.3,49.2,stable,0.61,89.9,84.5,declining,2,9,0.16,87.7,1,1,1,1,1,0.0,0.64,0.65,stable,paid,0,0,False,False,0,False,True,False
S0047,23100047,2023,2023-24,3,6,DEPT_CSE,2023,B,historical,6.3,6.14,6.18,6.26,0.12,49.9,42.0,43.0,48.1,59.7,stable,0.57,89.4,85.5,declining,1,6,0.14,88.7,1,1,2,0,1,0.0,0.63,0.58,stable,paid,0,0,False,False,0,False,True,False
S0047,23100047,2023,2024-25,4,6,DEPT_CSE,2023,B,historical,6.67,6.68,6.94,6.97,-0.27,54.0,63.6,45.4,68.4,54.9,declining,0.69,93.5,91.1,declining,0,4,0.09,90.5,1,1,1,0,1,0.0,0.59,0.64,stable,paid,0,0,False,False,0,True,True,False
S0047,23100047,2023,2025-26,5,6,DEPT_CSE,2023,B,historical,6.43,6.06,5.65,5.35,0.78,49.2,52.1,43.5,49.0,53.4,improving,0.6,94.0,91.8,declining,1,6,0.08,91.4,1,1,1,0,1,0.0,0.62,0.57,stable,overdue,31053,38,True,False,0,False,True,False
S0047,23100047,2023,2026-27,6,6,DEPT_CSE,2023,B,historical,6.29,6.36,7.11,7.23,-0.83,48.7,47.7,48.5,59.4,52.6,declining,0.65,89.4,84.8,declining,0,11,0.15,86.3,1,1,2,0,1,0.0,0.62,0.65,stable,overdue,22478,19,True,False,0,True,True,False
S0047,23100047,2023,2026-27,7,6,DEPT_CSE,2023,B,current,6.41,6.47,6.37,6.8,0.04,52.4,44.9,53.8,49.7,48.2,stable,0.64,93.5,91.4,declining,1,5,0.09,89.7,0,1,3,0,0,-0.5,0.62,0.62,stable,paid,0,0,False,False,0,False,False,False
S0048,23100048,2023,2021-22,1,6,DEPT_CSE,2023,B,historical,6.09,6.19,6.4,5.93,-0.32,46.1,49.4,53.0,63.2,45.3,declining,0.45,89.1,90.3,improving,1,9,0.1,88.5,0,0,0,0,0,0.0,0.44,0.44,declining,paid,0,0,False,False,0,True,False,True
S0048,23100048,2023,2022-23,2,6,DEPT_CSE,2023,B,historical,5.95,6.21,6.16,5.97,-0.21,52.7,41.8,51.2,54.4,60.4,stable,0.47,79.9,75.3,declining,2,14,0.25,79.2,0,0,1,0,0,0.0,0.54,0.51,stable,paid,0,0,False,False,0,False,False,False
S0048,23100048,2023,2023-24,3,6,DEPT_CSE,2023,B,historical,6.25,6.2,5.99,6.14,0.26,52.6,52.4,50.1,56.2,64.2,improving,0.51,86.0,84.6,declining,2,8,0.15,84.6,1,0,1,0,0,1.0,0.55,0.51,stable,paid,0,0,False,False,0,False,False,False
S0048,23100048,2023,2024-25,4,6,DEPT_CSE,2023,B,historical,6.44,6.34,6.01,5.52,0.43,54.9,56.2,46.6,60.6,53.6,improving,0.52,85.7,80.7,declining,3,9,0.19,84.2,3,1,4,0,1,1.0,0.54,0.51,stable,overdue,35056,23,True,False,0,False,True,False
S0048,23100048,2023,2025-26,5,6,DEPT_CSE,2023,B,historical,6.6,6.47,6.66,6.83,-0.06,46.6,49.6,46.7,48.8,45.2,stable,0.44,86.2,86.1,stable,0,11,0.14,86.5,1,3,4,0,1,-0.5,0.56,0.49,stable,paid,0,0,False,False,0,False,True,False
S0048,23100048,2023,2026-27,6,6,DEPT_CSE,2023,B,historical,6.39,6.4,6.26,6.46,0.13,57.9,57.7,58.7,60.4,56.8,stable,0.43,92.9,85.4,declining,0,6,0.15,89.7,0,1,2,0,0,-0.5,0.6,0.48,stable,paid,0,0,False,False,0,False,False,False
S0048,23100048,2023,2026-27,7,6,DEPT_CSE,2023,B,current,6.48,6.78,6.79,6.9,-0.31,50.9,50.4,51.1,60.3,48.4,declining,0.49,87.4,87.8,stable,2,9,0.12,84.7,0,0,2,0,0,0.0,0.43,0.45,stable,paid,0,0,False,False,0,True,False,False
S0049,23100049,2023,2021-22,1,6,DEPT_CSE,2023,B,historical,6.73,6.67,7.0,7.16,-0.27,61.6,64.9,61.4,68.6,65.2,declining,0.49,89.7,88.0,declining,0,7,0.12,89.4,0,0,1,0,0,0.0,0.57,0.54,stable,paid,0,0,False,False,0,True,False,False
S0049,23100049,2023,2022-23,2,6,DEPT_CSE,2023,B,historical,6.25,6.18,6.41,6.41,-0.15,54.5,51.5,43.9,57.9,63.9,stable,0.52,88.2,86.8,declining,1,13,0.13,85.7,1,0,1,0,0,1.0,0.51,0.53,stable,paid,0,0,False,False,0,False,False,False
S0049,23100049,2023,2023-24,3,6,DEPT_CSE,2023,B,historical,6.53,6.28,6.32,6.62,0.22,57.2,48.2,52.4,60.8,61.9,stable,0.42,92.3,93.7,improving,1,9,0.06,91.9,1,1,2,0,1,0.0,0.47,0.45,stable,paid,0,0,False,False,0,False,True,False
S0049,23100049,2023,2024-25,4,6,DEPT_CSE,2023,B,historical,6.87,7.33,8.07,8.18,-1.2,41.0,43.3,29.7,50.8,50.1,declining,0.45,86.2,87.6,improving,1,10,0.12,85.6,1,1,2,0,1,0.0,0.51,0.52,stable,paid,0,0,False,False,0,True,True,False
S0049,23100049,2023,2025-26,5,6,DEPT_CSE,2023,B,historical,6.7,6.95,7.05,6.83,-0.35,56.8,59.2,61.2,51.6,48.1,declining,0.5,92.5,91.4,declining,2,5,0.09,91.7,1,1,3,0,1,0.0,0.42,0.5,stable,paid,0,0,False,False,0,True,True,False
S0049,23100049,2023,2026-27,6,6,DEPT_CSE,2023,B,historical,6.72,6.91,7.35,7.28,-0.63,50.1,41.8,39.9,54.6,55.4,declining,0.44,85.7,86.5,stable,2,11,0.13,86.2,1,1,2,0,1,0.0,0.49,0.5,stable,overdue,30364,9,True,False,0,True,True,False
S0049,23100049,2023,2026-27,7,6,DEPT_CSE,2023,B,current,7.29,7.56,7.88,7.58,-0.59,55.9,54.8,53.3,52.7,54.0,declining,0.5,86.4,81.2,declining,0,9,0.19,84.0,1,1,2,0,1,0.0,0.53,0.48,stable,paid,0,0,False,False,0,True,True,False
S0050,23100050,2023,2021-22,1,6,DEPT_CSE,2023,B,historical,7.82,8.07,8.3,8.39,-0.48,65.7,68.4,63.6,62.4,70.4,declining,0.66,71.7,71.1,stable,0,18,0.29,70.1,0,0,2,0,0,0.0,0.68,0.63,stable,paid,0,0,False,False,0,True,False,False
S0050,23100050,2023,2022-23,2,6,DEPT_CSE,2023,B,historical,7.95,8.19,8.49,8.58,-0.54,68.1,58.3,61.9,63.1,64.8,declining,0.6,69.4,68.5,stable,0,22,0.32,70.9,0,0,1,0,0,0.0,0.62,0.66,stable,overdue,5019,35,True,False,0,True,False,False
S0050,23100050,2023,2023-24,3,6,DEPT_CSE,2023,B,historical,7.7,7.74,7.81,7.55,-0.12,72.4,71.7,72.1,85.1,71.1,stable,0.64,72.6,69.4,declining,1,17,0.31,69.5,0,0,1,0,0,0.0,0.63,0.64,stable,paid,0,0,False,False,0,False,False,False
S0050,23100050,2023,2024-25,4,6,DEPT_CSE,2023,B,historical,7.78,8.05,8.14,8.08,-0.36,53.1,54.6,50.1,67.6,66.5,declining,0.7,72.5,72.1,stable,3,15,0.28,74.8,0,0,1,0,0,0.0,0.59,0.65,stable,paid,0,0,False,False,0,True,False,False
S0050,23100050,2023,2025-26,5,6,DEPT_CSE,2023,B,historical,8.0,7.85,8.21,8.14,-0.21,68.3,67.3,59.6,76.4,65.5,stable,0.69,73.1,72.2,stable,1,14,0.28,70.7,0,0,0,0,0,0.0,0.69,0.65,stable,paid,0,0,False,False,0,False,False,False
S0050,23100050,2023,2026-27,6,6,DEPT_CSE,2023,B,historical,8.04,7.89,7.8,7.74,0.24,60.0,50.3,60.0,63.9,65.9,stable,0.7,63.4,66.4,improving,0,21,0.34,65.4,0,0,1,0,0,0.0,0.65,0.66,stable,paid,0,0,False,False,0,False,False,False
S0050,23100050,2023,2026-27,7,6,DEPT_CSE,2023,B,current,7.37,7.54,7.54,7.78,-0.17,53.2,46.2,60.5,53.3,55.2,stable,0.64,69.4,67.5,declining,2,20,0.32,69.8,0,0,1,0,0,0.0,0.65,0.62,stable,paid,0,0,False,False,0,False,False,False
S0051,23100051,2023,2021-22,1,6,DEPT_CSE,2023,B,historical,6.92,6.73,6.35,6.51,0.57,56.3,61.3,47.5,59.7,63.3,improving,0.59,90.7,91.4,stable,2,10,0.09,90.9,0,0,2,1,0,0.0,0.57,0.6,stable,paid,0,0,False,False,0,False,False,False
S0051,23100051,2023,2022-23,2,6,DEPT_CSE,2023,B,historical,7.1,7.01,6.78,6.88,0.32,56.7,53.7,64.2,58.5,57.0,improving,0.64,87.3,87.3,stable,0,7,0.13,85.1,0,0,2,1,0,0.0,0.53,0.55,stable,paid,0,0,False,False,0,False,False,False
S0051,23100051,2023,2023-24,3,6,DEPT_CSE,2023,B,historical,6.84,6.95,6.81,6.81,0.03,45.8,51.6,34.7,46.6,50.9,stable,0.54,94.6,99.0,improving,2,4,0.01,95.7,1,0,3,0,0,1.0,0.59,0.58,stable,paid,0,0,False,False,0,False,False,False
S0051,23100051,2023,2024-25,4,6,DEPT_CSE,2023,B,historical,7.13,7.48,7.41,7.69,-0.28,51.6,52.5,65.8,59.6,54.4,declining,0.55,84.2,85.8,improving,1,7,0.14,85.2,0,1,1,1,0,-0.5,0.61,0.53,stable,paid,0,0,False,False,0,True,False,False
S0051,23100051,2023,2025-26,5,6,DEPT_CSE,2023,B,historical,7.09,7.55,7.28,7.18,-0.2,51.6,44.6,50.8,57.1,50.6,stable,0.52,85.6,89.7,improving,2,10,0.1,87.8,0,0,0,0,0,0.0,0.49,0.56,stable,paid,0,0,False,False,0,False,False,False
S0051,23100051,2023,2026-27,6,6,DEPT_CSE,2023,B,historical,7.12,7.5,7.79,7.61,-0.67,69.6,63.7,68.7,70.4,66.4,declining,0.54,91.3,88.3,declining,2,8,0.12,89.5,0,0,2,0,0,0.0,0.48,0.55,stable,paid,0,0,False,False,0,True,False,False
S0051,23100051,2023,2026-27,7,6,DEPT_CSE,2023,B,current,6.76,6.97,6.97,7.0,-0.21,53.6,58.0,46.8,49.2,58.3,stable,0.59,92.9,96.6,improving,0,5,0.03,92.5,0,0,2,0,0,0.0,0.58,0.6,stable,pending,2102,0,True,False,0,False,False,False
S0052,23100052,2023,2021-22,1,6,DEPT_CSE,2023,B,historical,8.07,7.6,7.15,6.84,0.92,68.7,72.9,70.0,79.7,78.3,improving,0.76,94.5,96.2,improving,2,6,0.04,95.4,0,0,2,0,0,0.0,0.7,0.72,stable,paid,0,0,False,False,0,False,False,False
S0052,23100052,2023,2022-23,2,6,DEPT_CSE,2023,B,historical,7.9,7.97,8.06,8.26,-0.17,62.9,60.4,58.2,74.1,52.2,stable,0.75,93.3,93.9,stable,1,6,0.06,93.2,0,0,2,0,0,0.0,0.71,0.73,stable,paid,0,0,False,False,0,False,False,False
S0052,23100052,2023,2023-24,3,6,DEPT_CSE,2023,B,historical,8.31,8.45,8.73,8.29,-0.42,64.2,66.6,59.6,72.7,71.4,declining,0.8,93.7,94.2,stable,2,3,0.06,93.0,0,0,1,0,0,0.0,0.72,0.73,stable,paid,0,0,False,False,0,True,False,False
S0052,23100052,2023,2024-25,4,6,DEPT_CSE,2023,B,historical,8.47,8.49,8.52,8.46,-0.05,69.8,71.4,66.9,75.4,60.7,stable,0.71,93.5,90.8,declining,0,9,0.09,93.3,0,0,0,0,0,0.0,0.64,0.69,stable,paid,0,0,False,False,0,False,False,False
S0052,23100052,2023,2025-26,5,6,DEPT_CSE,2023,B,historical,7.75,7.84,7.66,7.24,0.09,63.5,59.0,64.6,75.6,68.7,stable,0.77,98.1,98.8,stable,3,2,0.01,99.0,0,0,1,0,0,0.0,0.71,0.77,stable,paid,0,0,False,False,0,False,False,False
S0052,23100052,2023,2026-27,6,6,DEPT_CSE,2023,B,historical,8.26,8.35,8.51,8.61,-0.25,68.2,67.3,80.2,78.4,65.7,declining,0.79,92.9,98.2,improving,3,5,0.02,92.4,0,0,2,0,0,0.0,0.8,0.77,stable,paid,0,0,False,False,0,True,False,False
S0052,23100052,2023,2026-27,7,6,DEPT_CSE,2023,B,current,8.0,8.23,8.15,8.24,-0.15,73.8,69.8,56.3,84.9,73.8,stable,0.72,92.3,95.8,improving,2,5,0.04,92.1,0,0,1,0,0,0.0,0.76,0.73,stable,overdue,43485,50,True,False,0,False,False,False
S0053,23100053,2023,2021-22,1,6,DEPT_CSE,2023,B,historical,7.57,7.34,7.22,6.96,0.35,54.3,49.9,52.8,64.3,63.8,improving,0.86,88.7,89.7,stable,0,7,0.1,87.1,0,0,1,0,0,0.0,0.81,0.84,stable,paid,0,0,False,False,0,False,False,False
S0053,23100053,2023,2022-23,2,6,DEPT_CSE,2023,B,historical,7.33,7.04,6.93,6.9,0.39,62.3,64.5,62.1,67.4,69.3,improving,0.89,86.5,84.8,declining,3,7,0.15,87.6,0,0,0,0,0,0.0,0.85,0.86,stable,paid,0,0,False,False,0,False,False,False
S0053,23100053,2023,2023-24,3,6,DEPT_CSE,2023,B,historical,7.57,7.56,7.52,7.38,0.05,53.0,57.7,50.1,67.6,46.6,stable,0.76,87.8,86.4,declining,3,6,0.14,87.1,0,0,1,0,0,0.0,0.81,0.83,stable,paid,0,0,False,False,0,False,False,False
S0053,23100053,2023,2024-25,4,6,DEPT_CSE,2023,B,historical,7.25,7.33,7.32,7.19,-0.08,47.6,43.1,42.4,55.1,42.2,stable,0.8,82.7,82.9,stable,0,11,0.17,85.1,0,0,2,0,0,0.0,0.94,0.85,stable,paid,0,0,False,False,0,False,False,False
S0053,23100053,2023,2025-26,5,6,DEPT_CSE,2023,B,historical,7.52,7.45,7.43,7.53,0.1,57.1,67.9,68.5,61.1,55.1,stable,0.75,86.6,89.4,improving,0,9,0.11,85.1,0,0,1,0,0,0.0,0.76,0.78,stable,paid,0,0,False,False,0,False,False,False
S0053,23100053,2023,2026-27,6,6,DEPT_CSE,2023,B,historical,7.49,7.51,7.35,7.57,0.13,58.4,50.5,56.0,62.7,68.3,stable,0.77,89.7,92.3,improving,2,8,0.08,90.6,0,0,1,0,0,0.0,0.7,0.77,stable,paid,0,0,False,False,0,False,False,False
S0053,23100053,2023,2026-27,7,6,DEPT_CSE,2023,B,current,7.31,7.64,8.13,7.8,-0.82,64.2,58.0,58.1,66.7,66.8,declining,0.77,94.9,96.9,improving,0,6,0.03,96.3,0,0,1,0,0,0.0,0.78,0.8,stable,paid,0,0,False,False,0,True,False,False
S0054,23100054,2023,2021-22,1,6,DEPT_CSE,2023,B,historical,6.67,6.72,6.83,6.74,-0.16,49.0,53.2,47.8,51.4,55.3,stable,0.79,90.2,95.1,improving,1,5,0.05,92.9,2,0,4,0,0,2.0,0.79,0.75,stable,paid,0,0,False,False,0,False,False,False
S0054,23100054,2023,2022-23,2,6,DEPT_CSE,2023,B,historical,7.18,6.94,7.02,7.32,0.16,61.3,62.9,60.7,66.5,65.0,stable,0.8,86.8,90.0,improving,0,9,0.1,88.4,2,2,2,0,1,0.0,0.83,0.82,stable,overdue,11937,63,True,False,0,False,True,False
S0054,23100054,2023,2023-24,3,6,DEPT_CSE,2023,B,historical,6.95,7.22,6.99,6.66,-0.04,63.2,61.0,65.8,70.3,58.3,stable,0.88,86.0,83.9,declining,2,8,0.16,85.1,2,2,2,0,1,0.0,0.83,0.86,stable,paid,0,0,False,False,0,False,True,False
S0054,23100054,2023,2024-25,4,6,DEPT_CSE,2023,B,historical,6.82,6.72,6.59,6.83,0.23,51.6,54.3,54.6,54.2,44.2,stable,0.85,90.5,91.5,stable,0,7,0.09,87.9,2,2,3,0,1,0.0,0.86,0.84,stable,paid,0,0,False,False,0,False,True,False
S0054,23100054,2023,2025-26,5,6,DEPT_CSE,2023,B,historical,7.03,7.11,7.22,7.32,-0.19,65.7,54.0,66.5,79.1,62.4,stable,0.77,84.0,84.7,stable,0,9,0.15,84.0,2,2,2,0,1,0.0,0.82,0.77,stable,paid,0,0,False,False,0,False,True,False
S0054,23100054,2023,2026-27,6,6,DEPT_CSE,2023,B,historical,7.04,6.95,7.41,7.31,-0.36,54.6,49.5,60.1,58.4,57.7,declining,0.81,84.4,82.5,declining,2,12,0.18,81.7,2,2,2,0,1,0.0,0.77,0.82,stable,paid,0,0,False,False,0,True,True,False
S0054,23100054,2023,2026-27,7,6,DEPT_CSE,2023,B,current,7.03,6.74,6.66,6.48,0.37,63.3,66.1,62.3,70.3,68.8,improving,0.8,86.2,85.7,stable,2,12,0.14,87.1,2,2,2,0,1,0.0,0.74,0.81,stable,paid,0,0,False,False,0,False,True,False
S0055,23100055,2023,2021-22,1,6,DEPT_CSE,2023,B,historical,8.02,7.97,7.57,7.65,0.45,63.4,65.8,67.0,74.2,58.6,improving,0.67,99.0,97.7,declining,0,2,0.02,99.0,0,0,0,0,0,0.0,0.61,0.68,stable,paid,0,0,False,False,0,False,False,False
S0055,23100055,2023,2022-23,2,6,DEPT_CSE,2023,B,historical,8.21,8.39,8.32,8.41,-0.11,67.3,64.1,66.5,78.0,74.9,stable,0.6,99.0,99.0,stable,3,4,0.01,96.9,1,0,2,0,0,1.0,0.79,0.66,stable,paid,0,0,False,False,0,False,False,False
S0055,23100055,2023,2023-24,3,6,DEPT_CSE,2023,B,historical,7.92,8.15,8.18,8.11,-0.26,70.3,65.6,71.2,77.5,80.5,declining,0.71,95.0,99.0,improving,2,4,0.01,96.5,1,1,1,0,1,0.0,0.78,0.72,stable,paid,0,0,False,False,0,True,True,False
S0055,23100055,2023,2024-25,4,6,DEPT_CSE,2023,B,historical,8.03,7.67,7.36,7.0,0.67,61.0,61.2,56.3,64.4,74.1,improving,0.71,99.0,99.0,stable,3,1,0.01,99.0,2,1,2,0,1,0.5,0.75,0.71,stable,paid,0,0,False,False,0,False,True,False
S0055,23100055,2023,2025-26,5,6,DEPT_CSE,2023,B,historical,7.9,8.03,8.03,8.05,-0.13,55.2,52.6,47.9,57.9,64.7,stable,0.75,99.0,99.0,stable,1,5,0.01,98.1,1,2,3,2,1,-0.33,0.68,0.72,stable,paid,0,0,False,False,0,False,True,False
S0055,23100055,2023,2026-27,6,6,DEPT_CSE,2023,B,historical,8.13,8.03,7.74,7.95,0.4,66.1,63.2,72.2,73.2,71.6,improving,0.7,96.4,91.3,declining,3,4,0.09,95.2,1,1,3,0,1,0.0,0.65,0.68,stable,paid,0,0,False,False,0,False,True,False
S0055,23100055,2023,2026-27,7,6,DEPT_CSE,2023,B,current,7.82,7.76,7.75,7.8,0.07,61.6,60.9,75.6,75.9,57.8,stable,0.69,97.6,95.2,declining,1,0,0.05,97.2,0,1,3,0,0,-0.5,0.67,0.67,stable,paid,0,0,False,False,0,False,False,False
S0056,23100056,2023,2021-22,1,6,DEPT_CSE,2023,B,historical,8.24,8.52,8.71,8.47,-0.47,65.6,58.7,75.5,67.4,71.7,declining,0.61,72.1,74.3,improving,0,17,0.26,74.2,0,0,1,1,0,0.0,0.62,0.58,stable,paid,0,0,False,False,0,True,False,False
S0056,23100056,2023,2022-23,2,6,DEPT_CSE,2023,B,historical,8.63,8.69,8.51,8.05,0.12,69.9,75.1,67.0,68.4,74.9,stable,0.62,78.5,80.8,improving,1,14,0.19,78.9,0,0,1,0,0,0.0,0.63,0.64,stable,paid,0,0,False,False,0,False,False,False
S0056,23100056,2023,2023-24,3,6,DEPT_CSE,2023,B,historical,8.5,8.22,8.23,8.19,0.27,61.2,59.1,55.6,60.8,70.0,improving,0.58,71.4,72.1,stable,2,16,0.28,71.7,0,0,2,0,0,0.0,0.6,0.6,stable,paid,0,0,False,False,0,False,False,False
S0056,23100056,2023,2024-25,4,6,DEPT_CSE,2023,B,historical,8.53,8.76,8.73,8.58,-0.19,63.3,57.4,69.6,66.5,66.7,stable,0.71,76.2,82.3,improving,2,16,0.18,80.7,0,0,2,0,0,0.0,0.64,0.66,stable,paid,0,0,False,False,0,False,False,False
S0056,23100056,2023,2025-26,5,6,DEPT_CSE,2023,B,historical,8.24,8.23,8.57,8.62,-0.32,69.5,73.9,72.1,70.7,68.8,declining,0.6,75.3,69.5,declining,2,13,0.31,73.3,0,0,2,0,0,0.0,0.63,0.59,stable,paid,0,0,False,False,0,True,False,False
S0056,23100056,2023,2026-27,6,6,DEPT_CSE,2023,B,historical,9.01,8.68,9.04,9.16,-0.03,75.7,69.4,77.8,81.6,78.5,stable,0.54,75.8,72.9,declining,1,19,0.27,74.0,0,0,2,0,0,0.0,0.56,0.62,stable,paid,0,0,False,False,0,False,False,False
S0056,23100056,2023,2026-27,7,6,DEPT_CSE,2023,B,current,8.43,8.21,8.14,8.39,0.29,69.9,63.4,67.0,82.3,76.1,improving,0.56,71.0,70.6,stable,0,17,0.29,69.6,0,0,0,0,0,0.0,0.59,0.58,stable,paid,0,0,False,False,0,False,False,False
S0057,23100057,2023,2021-22,1,6,DEPT_CSE,2023,B,historical,8.2,7.95,8.19,8.12,0.0,61.3,60.2,66.6,61.2,63.3,stable,0.5,81.1,80.0,declining,2,14,0.2,81.8,0,0,2,0,0,0.0,0.5,0.48,stable,overdue,38105,10,True,False,0,False,False,False
S0057,23100057,2023,2022-23,2,6,DEPT_CSE,2023,B,historical,7.95,8.33,8.38,8.45,-0.42,67.7,69.2,65.7,66.4,80.3,declining,0.49,77.4,81.1,improving,1,13,0.19,79.3,0,0,1,0,0,0.0,0.4,0.46,stable,paid,0,0,False,False,0,True,False,False
S0057,23100057,2023,2023-24,3,6,DEPT_CSE,2023,B,historical,7.73,8.13,8.34,8.29,-0.61,51.1,63.6,49.7,56.9,44.6,declining,0.55,76.8,76.0,stable,0,14,0.24,78.0,0,0,1,0,0,0.0,0.48,0.5,stable,paid,0,0,False,False,0,True,False,False
S0057,23100057,2023,2024-25,4,6,DEPT_CSE,2023,B,historical,8.06,7.77,8.04,8.23,0.02,63.4,55.9,73.2,75.3,70.6,stable,0.55,78.0,78.7,stable,3,12,0.21,77.8,0,0,2,0,0,0.0,0.53,0.49,stable,paid,0,0,False,False,0,False,False,False
S0057,23100057,2023,2025-26,5,6,DEPT_CSE,2023,B,historical,7.97,8.17,7.95,7.68,0.02,63.7,62.7,57.9,62.8,76.7,stable,0.53,71.6,72.2,stable,2,18,0.28,74.4,0,0,0,0,0,0.0,0.53,0.51,stable,paid,0,0,False,False,0,False,False,False
S0057,23100057,2023,2026-27,6,6,DEPT_CSE,2023,B,historical,8.07,7.61,7.36,7.25,0.71,66.0,69.7,67.3,65.6,65.3,improving,0.55,77.1,79.4,improving,1,15,0.21,77.1,0,0,0,0,0,0.0,0.49,0.49,stable,paid,0,0,False,False,0,False,False,False
